"","Location","TimeFrame","DataFormat.x","Child","DataFormat.y","Unemployment"
"1426","Kendall",2007,"Percent",0.128,"Percent",0.035
"1427","Kendall",2008,"Percent",0.121,"Percent",0.038
"1428","Kendall",2009,"Percent",0.13,"Percent",0.057
"1429","Kendall",2010,"Percent",0.142,"Percent",0.06
"1430","Kendall",2011,"Percent",0.15,"Percent",0.062
"1431","Kenedy",2001,"Percent",0.305,"Percent",0.018
"1432","Kenedy",2002,"Percent",0.183,"Percent",0.039
"1433","Kenedy",2003,"Percent",0.198,"Percent",0.018
"1434","Kenedy",2004,"Percent",0.211,"Percent",0.047
"1435","Kenedy",2005,"Percent",0.264,"Percent",0.033
"1436","Kenedy",2006,"Percent",0.23,"Percent",0.028
"1437","Kenedy",2007,"Percent",0.236,"Percent",0.029
"1438","Kenedy",2008,"Percent",0.247,"Percent",0.033
"1439","Kenedy",2009,"Percent",0.261,"Percent",0.06
"1440","Kenedy",2010,"Percent",0.176,"Percent",0.055
"1441","Kenedy",2011,"Percent",0.273,"Percent",0.047
"1442","Kent",2001,"Percent",0.204,"Percent",0.02
"1443","Kent",2002,"Percent",0.112,"Percent",0.025
"1444","Kent",2003,"Percent",0.128,"Percent",0.045
"1445","Kent",2004,"Percent",0.138,"Percent",0.043
"1446","Kent",2005,"Percent",0.158,"Percent",0.042
"1447","Kent",2006,"Percent",0.203,"Percent",0.046
"1448","Kent",2007,"Percent",0.109,"Percent",0.035
"1449","Kent",2008,"Percent",0.167,"Percent",0.045
"1450","Kent",2009,"Percent",0.182,"Percent",0.054
"1451","Kent",2010,"Percent",0.168,"Percent",0.059
"1452","Kent",2011,"Percent",0.192,"Percent",0.06
"1453","Kerr",2001,"Percent",0.23,"Percent",0.026
"1454","Kerr",2002,"Percent",0.212,"Percent",0.032
"1455","Kerr",2003,"Percent",0.222,"Percent",0.033
"1456","Kerr",2004,"Percent",0.211,"Percent",0.045
"1457","Kerr",2005,"Percent",0.257,"Percent",0.036
"1458","Kerr",2006,"Percent",0.264,"Percent",0.041
"1459","Kerr",2007,"Percent",0.304,"Percent",0.036
"1460","Kerr",2008,"Percent",0.242,"Percent",0.04
"1461","Kerr",2009,"Percent",0.261,"Percent",0.058
"1462","Kerr",2010,"Percent",0.281,"Percent",0.062
"1463","Kerr",2011,"Percent",0.274,"Percent",0.064
"1464","Kimble",2001,"Percent",0.292,"Percent",0.017
"1465","Kimble",2002,"Percent",0.256,"Percent",0.023
"1466","Kimble",2003,"Percent",0.279,"Percent",0.027
"1467","Kimble",2004,"Percent",0.267,"Percent",0.042
"1468","Kimble",2005,"Percent",0.316,"Percent",0.039
"1469","Kimble",2006,"Percent",0.31,"Percent",0.04
"1470","Kimble",2007,"Percent",0.319,"Percent",0.035
"1471","Kimble",2008,"Percent",0.317,"Percent",0.038
"1472","Kimble",2009,"Percent",0.33,"Percent",0.052
"1473","Kimble",2010,"Percent",0.337,"Percent",0.065
"1474","Kimble",2011,"Percent",0.354,"Percent",0.068
"1475","King",2001,"Percent",0.115,"Percent",0.038
"1476","King",2002,"Percent",0.159,"Percent",0.028
"1477","King",2003,"Percent",0.208,"Percent",0.039
"1478","King",2004,"Percent",0.118,"Percent",0.027
"1479","King",2005,"Percent",0.156,"Percent",0.043
"1480","King",2006,"Percent",0.183,"Percent",0.05
"1481","King",2007,"Percent",0.224,"Percent",0.045
"1482","King",2008,"Percent",0.169,"Percent",0.042
"1483","King",2009,"Percent",0.233,"Percent",0.052
"1484","King",2010,"Percent",0.153,"Percent",0.067
"1485","King",2011,"Percent",0.103,"Percent",0.057
"1486","Kinney",2001,"Percent",0.305,"Percent",0.063
"1487","Kinney",2002,"Percent",0.27,"Percent",0.072
"1488","Kinney",2003,"Percent",0.293,"Percent",0.071
"1489","Kinney",2004,"Percent",0.278,"Percent",0.063
"1490","Kinney",2005,"Percent",0.325,"Percent",0.059
"1491","Kinney",2006,"Percent",0.324,"Percent",0.06
"1492","Kinney",2007,"Percent",0.313,"Percent",0.048
"1493","Kinney",2008,"Percent",0.328,"Percent",0.054
"1494","Kinney",2009,"Percent",0.302,"Percent",0.077
"1495","Kinney",2010,"Percent",0.368,"Percent",0.09
"1496","Kinney",2011,"Percent",0.327,"Percent",0.086
"1497","Kleberg",2001,"Percent",0.303,"Percent",0.048
"1498","Kleberg",2002,"Percent",0.297,"Percent",0.065
"1499","Kleberg",2003,"Percent",0.312,"Percent",0.06
"1500","Kleberg",2004,"Percent",0.311,"Percent",0.059
"1501","Kleberg",2005,"Percent",0.31,"Percent",0.052
"1502","Kleberg",2006,"Percent",0.355,"Percent",0.047
"1503","Kleberg",2007,"Percent",0.328,"Percent",0.041
"1504","Kleberg",2008,"Percent",0.303,"Percent",0.043
"1505","Kleberg",2009,"Percent",0.296,"Percent",0.068
"1506","Kleberg",2010,"Percent",0.328,"Percent",0.07
"1507","Kleberg",2011,"Percent",0.349,"Percent",0.069
"1508","Knox",2001,"Percent",0.362,"Percent",0.033
"1509","Knox",2002,"Percent",0.312,"Percent",0.039
"1510","Knox",2003,"Percent",0.317,"Percent",0.044
"1511","Knox",2004,"Percent",0.305,"Percent",0.054
"1512","Knox",2005,"Percent",0.374,"Percent",0.05
"1513","Knox",2006,"Percent",0.355,"Percent",0.042
"1514","Knox",2007,"Percent",0.346,"Percent",0.039
"1515","Knox",2008,"Percent",0.346,"Percent",0.039
"1516","Knox",2009,"Percent",0.355,"Percent",0.061
"1517","Knox",2010,"Percent",0.357,"Percent",0.058
"1518","Knox",2011,"Percent",0.346,"Percent",0.061
"1519","La Salle",2001,"Percent",0.386,"Percent",0.062
"1520","La Salle",2002,"Percent",0.369,"Percent",0.073
"1521","La Salle",2003,"Percent",0.37,"Percent",0.062
"1522","La Salle",2004,"Percent",0.349,"Percent",0.069
"1523","La Salle",2005,"Percent",0.417,"Percent",0.055
"1524","La Salle",2006,"Percent",0.397,"Percent",0.053
"1525","La Salle",2007,"Percent",0.386,"Percent",0.049
"1526","La Salle",2008,"Percent",0.406,"Percent",0.056
"1527","La Salle",2009,"Percent",0.415,"Percent",0.097
"1528","La Salle",2010,"Percent",0.449,"Percent",0.079
"1529","La Salle",2011,"Percent",0.422,"Percent",0.065
"1530","Lamar",2001,"Percent",0.253,"Percent",0.066
"1531","Lamar",2002,"Percent",0.255,"Percent",0.071
"1532","Lamar",2003,"Percent",0.267,"Percent",0.076
"1533","Lamar",2004,"Percent",0.26,"Percent",0.065
"1534","Lamar",2005,"Percent",0.272,"Percent",0.061
"1535","Lamar",2006,"Percent",0.273,"Percent",0.055
"1536","Lamar",2007,"Percent",0.232,"Percent",0.047
"1537","Lamar",2008,"Percent",0.246,"Percent",0.055
"1538","Lamar",2009,"Percent",0.282,"Percent",0.078
"1539","Lamar",2010,"Percent",0.274,"Percent",0.09
"1540","Lamar",2011,"Percent",0.303,"Percent",0.097
"1541","Lamb",2001,"Percent",0.274,"Percent",0.067
"1542","Lamb",2002,"Percent",0.254,"Percent",0.057
"1543","Lamb",2003,"Percent",0.277,"Percent",0.062
"1544","Lamb",2004,"Percent",0.274,"Percent",0.059
"1545","Lamb",2005,"Percent",0.299,"Percent",0.05
"1546","Lamb",2006,"Percent",0.287,"Percent",0.048
"1547","Lamb",2007,"Percent",0.29,"Percent",0.041
"1548","Lamb",2008,"Percent",0.306,"Percent",0.045
"1549","Lamb",2009,"Percent",0.295,"Percent",0.074
"1550","Lamb",2010,"Percent",0.327,"Percent",0.071
"1551","Lamb",2011,"Percent",0.362,"Percent",0.072
"1552","Lampasas",2001,"Percent",0.213,"Percent",0.031
"1553","Lampasas",2002,"Percent",0.196,"Percent",0.039
"1554","Lampasas",2003,"Percent",0.215,"Percent",0.039
"1555","Lampasas",2004,"Percent",0.225,"Percent",0.045
"1556","Lampasas",2005,"Percent",0.275,"Percent",0.039
"1557","Lampasas",2006,"Percent",0.221,"Percent",0.042
"1558","Lampasas",2007,"Percent",0.228,"Percent",0.036
"1559","Lampasas",2008,"Percent",0.254,"Percent",0.041
"1560","Lampasas",2009,"Percent",0.281,"Percent",0.059
"1561","Lampasas",2010,"Percent",0.267,"Percent",0.062
"1562","Lampasas",2011,"Percent",0.277,"Percent",0.072
"1563","Lavaca",2001,"Percent",0.194,"Percent",0.016
"1564","Lavaca",2002,"Percent",0.183,"Percent",0.022
"1565","Lavaca",2003,"Percent",0.185,"Percent",0.021
"1566","Lavaca",2004,"Percent",0.176,"Percent",0.036
"1567","Lavaca",2005,"Percent",0.189,"Percent",0.035
"1568","Lavaca",2006,"Percent",0.187,"Percent",0.037
"1569","Lavaca",2007,"Percent",0.183,"Percent",0.032
"1570","Lavaca",2008,"Percent",0.183,"Percent",0.035
"1571","Lavaca",2009,"Percent",0.194,"Percent",0.059
"1572","Lavaca",2010,"Percent",0.209,"Percent",0.066
"1573","Lavaca",2011,"Percent",0.19,"Percent",0.057
"1574","Lee",2001,"Percent",0.162,"Percent",0.038
"1575","Lee",2002,"Percent",0.146,"Percent",0.045
"1576","Lee",2003,"Percent",0.175,"Percent",0.05
"1577","Lee",2004,"Percent",0.17,"Percent",0.045
"1578","Lee",2005,"Percent",0.185,"Percent",0.041
"1579","Lee",2006,"Percent",0.165,"Percent",0.041
"1580","Lee",2007,"Percent",0.185,"Percent",0.035
"1581","Lee",2008,"Percent",0.178,"Percent",0.04
"1582","Lee",2009,"Percent",0.171,"Percent",0.068
"1583","Lee",2010,"Percent",0.183,"Percent",0.067
"1584","Lee",2011,"Percent",0.207,"Percent",0.059
"1585","Leon",2001,"Percent",0.234,"Percent",0.047
"1586","Leon",2002,"Percent",0.213,"Percent",0.064
"1587","Leon",2003,"Percent",0.215,"Percent",0.076
"1588","Leon",2004,"Percent",0.21,"Percent",0.06
"1589","Leon",2005,"Percent",0.222,"Percent",0.054
"1590","Leon",2006,"Percent",0.229,"Percent",0.05
"1591","Leon",2007,"Percent",0.232,"Percent",0.043
"1592","Leon",2008,"Percent",0.233,"Percent",0.044
"1593","Leon",2009,"Percent",0.252,"Percent",0.069
"1594","Leon",2010,"Percent",0.251,"Percent",0.078
"1595","Leon",2011,"Percent",0.283,"Percent",0.076
"1596","Liberty",2001,"Percent",0.206,"Percent",0.064
"1597","Liberty",2002,"Percent",0.207,"Percent",0.088
"1598","Liberty",2003,"Percent",0.223,"Percent",0.104
"1599","Liberty",2004,"Percent",0.224,"Percent",0.09
"1600","Liberty",2005,"Percent",0.265,"Percent",0.067
"1601","Liberty",2006,"Percent",0.203,"Percent",0.056
"1602","Liberty",2007,"Percent",0.212,"Percent",0.052
"1603","Liberty",2008,"Percent",0.228,"Percent",0.06
"1604","Liberty",2009,"Percent",0.247,"Percent",0.101
"1605","Liberty",2010,"Percent",0.257,"Percent",0.11
"1606","Liberty",2011,"Percent",0.265,"Percent",0.106
"1607","Limestone",2001,"Percent",0.253,"Percent",0.035
"1608","Limestone",2002,"Percent",0.242,"Percent",0.044
"1609","Limestone",2003,"Percent",0.256,"Percent",0.046
"1610","Limestone",2004,"Percent",0.246,"Percent",0.053
"1611","Limestone",2005,"Percent",0.282,"Percent",0.049
"1612","Limestone",2006,"Percent",0.263,"Percent",0.048
"1613","Limestone",2007,"Percent",0.293,"Percent",0.044
"1614","Limestone",2008,"Percent",0.265,"Percent",0.045
"1615","Limestone",2009,"Percent",0.29,"Percent",0.063
"1616","Limestone",2010,"Percent",0.288,"Percent",0.068
"1617","Limestone",2011,"Percent",0.335,"Percent",0.073
"1618","Lipscomb",2001,"Percent",0.211,"Percent",0.02
"1619","Lipscomb",2002,"Percent",0.177,"Percent",0.024
"1620","Lipscomb",2003,"Percent",0.196,"Percent",0.031
"1621","Lipscomb",2004,"Percent",0.176,"Percent",0.036
"1622","Lipscomb",2005,"Percent",0.213,"Percent",0.036
"1623","Lipscomb",2006,"Percent",0.222,"Percent",0.035
"1624","Lipscomb",2007,"Percent",0.196,"Percent",0.027
"1625","Lipscomb",2008,"Percent",0.199,"Percent",0.027
"1626","Lipscomb",2009,"Percent",0.172,"Percent",0.067
"1627","Lipscomb",2010,"Percent",0.206,"Percent",0.056
"1628","Lipscomb",2011,"Percent",0.183,"Percent",0.045
"1629","Live Oak",2001,"Percent",0.22,"Percent",0.025
"1630","Live Oak",2002,"Percent",0.22,"Percent",0.03
"1631","Live Oak",2003,"Percent",0.229,"Percent",0.035
"1632","Live Oak",2004,"Percent",0.229,"Percent",0.053
"1633","Live Oak",2005,"Percent",0.267,"Percent",0.051
"1634","Live Oak",2006,"Percent",0.256,"Percent",0.048
"1635","Live Oak",2007,"Percent",0.247,"Percent",0.04
"1636","Live Oak",2008,"Percent",0.243,"Percent",0.043
"1637","Live Oak",2009,"Percent",0.269,"Percent",0.073
"1638","Live Oak",2010,"Percent",0.278,"Percent",0.067
"1639","Live Oak",2011,"Percent",0.282,"Percent",0.055
"1640","Llano",2001,"Percent",0.224,"Percent",0.032
"1641","Llano",2002,"Percent",0.195,"Percent",0.04
"1642","Llano",2003,"Percent",0.22,"Percent",0.05
"1643","Llano",2004,"Percent",0.216,"Percent",0.054
"1644","Llano",2005,"Percent",0.239,"Percent",0.044
"1645","Llano",2006,"Percent",0.248,"Percent",0.048
"1646","Llano",2007,"Percent",0.237,"Percent",0.041
"1647","Llano",2008,"Percent",0.248,"Percent",0.045
"1648","Llano",2009,"Percent",0.266,"Percent",0.07
"1649","Llano",2010,"Percent",0.304,"Percent",0.075
"1650","Llano",2011,"Percent",0.289,"Percent",0.075
"1651","Loving",2001,"Percent",0.703,"Percent",0.079
"1652","Loving",2002,"Percent",0.086,"Percent",0.053
"1653","Loving",2003,"Percent",0.084,"Percent",0.093
"1654","Loving",2004,"Percent",0.195,"Percent",0.064
"1655","Loving",2005,"Percent",0.364,"Percent",0.111
"1656","Loving",2006,"Percent",0.4,"Percent",0.108
"1657","Loving",2007,"Percent",0.667,"Percent",0.098
"1658","Loving",2008,"Percent",0.5,"Percent",0.089
"1659","Loving",2009,"Percent",0.5,"Percent",0.1
"1660","Loving",2010,"Percent",0.333,"Percent",0.08
"1661","Loving",2011,"Percent",0.417,"Percent",0.098
"1662","Lubbock",2001,"Percent",0.232,"Percent",0.026
"1663","Lubbock",2002,"Percent",0.238,"Percent",0.03
"1664","Lubbock",2003,"Percent",0.248,"Percent",0.036
"1665","Lubbock",2004,"Percent",0.245,"Percent",0.046
"1666","Lubbock",2005,"Percent",0.247,"Percent",0.04
"1667","Lubbock",2006,"Percent",0.229,"Percent",0.04
"1668","Lubbock",2007,"Percent",0.219,"Percent",0.036
"1669","Lubbock",2008,"Percent",0.202,"Percent",0.038
"1670","Lubbock",2009,"Percent",0.239,"Percent",0.053
"1671","Lubbock",2010,"Percent",0.276,"Percent",0.062
"1672","Lubbock",2011,"Percent",0.263,"Percent",0.061
"1673","Lynn",2001,"Percent",0.286,"Percent",0.05
"1674","Lynn",2002,"Percent",0.26,"Percent",0.044
"1675","Lynn",2003,"Percent",0.268,"Percent",0.053
"1676","Lynn",2004,"Percent",0.274,"Percent",0.061
"1677","Lynn",2005,"Percent",0.319,"Percent",0.062
"1678","Lynn",2006,"Percent",0.292,"Percent",0.057
"1679","Lynn",2007,"Percent",0.315,"Percent",0.051
"1680","Lynn",2008,"Percent",0.305,"Percent",0.047
"1681","Lynn",2009,"Percent",0.293,"Percent",0.063
"1682","Lynn",2010,"Percent",0.304,"Percent",0.071
"1683","Lynn",2011,"Percent",0.303,"Percent",0.073
"1684","Madison",2001,"Percent",0.245,"Percent",0.027
"1685","Madison",2002,"Percent",0.252,"Percent",0.037
"1686","Madison",2003,"Percent",0.249,"Percent",0.041
"1687","Madison",2004,"Percent",0.238,"Percent",0.062
"1688","Madison",2005,"Percent",0.264,"Percent",0.058
"1689","Madison",2006,"Percent",0.258,"Percent",0.053
"1690","Madison",2007,"Percent",0.256,"Percent",0.047
"1691","Madison",2008,"Percent",0.263,"Percent",0.053
"1692","Madison",2009,"Percent",0.302,"Percent",0.075
"1693","Madison",2010,"Percent",0.302,"Percent",0.079
"1694","Madison",2011,"Percent",0.31,"Percent",0.081
"1695","Marion",2001,"Percent",0.308,"Percent",0.079
"1696","Marion",2002,"Percent",0.303,"Percent",0.084
"1697","Marion",2003,"Percent",0.318,"Percent",0.083
"1698","Marion",2004,"Percent",0.316,"Percent",0.063
"1699","Marion",2005,"Percent",0.375,"Percent",0.056
"1700","Marion",2006,"Percent",0.378,"Percent",0.054
"1701","Marion",2007,"Percent",0.386,"Percent",0.047
"1702","Marion",2008,"Percent",0.347,"Percent",0.051
"1703","Marion",2009,"Percent",0.366,"Percent",0.105
"1704","Marion",2010,"Percent",0.354,"Percent",0.103
"1705","Marion",2011,"Percent",0.333,"Percent",0.092
"1706","Martin",2001,"Percent",0.244,"Percent",0.041
"1707","Martin",2002,"Percent",0.232,"Percent",0.046
"1708","Martin",2003,"Percent",0.239,"Percent",0.039
"1709","Martin",2004,"Percent",0.244,"Percent",0.053
"1710","Martin",2005,"Percent",0.288,"Percent",0.049
"1711","Martin",2006,"Percent",0.264,"Percent",0.043
"1712","Martin",2007,"Percent",0.252,"Percent",0.036
"1713","Martin",2008,"Percent",0.237,"Percent",0.034
"1714","Martin",2009,"Percent",0.234,"Percent",0.049
"1715","Martin",2010,"Percent",0.24,"Percent",0.057
"1716","Martin",2011,"Percent",0.256,"Percent",0.053
"1717","Mason",2001,"Percent",0.291,"Percent",0.016
"1718","Mason",2002,"Percent",0.211,"Percent",0.023
"1719","Mason",2003,"Percent",0.239,"Percent",0.023
"1720","Mason",2004,"Percent",0.202,"Percent",0.035
"1721","Mason",2005,"Percent",0.235,"Percent",0.027
"1722","Mason",2006,"Percent",0.277,"Percent",0.031
"1723","Mason",2007,"Percent",0.261,"Percent",0.028
"1724","Mason",2008,"Percent",0.269,"Percent",0.03
"1725","Mason",2009,"Percent",0.289,"Percent",0.051
"1726","Mason",2010,"Percent",0.306,"Percent",0.051
"1727","Mason",2011,"Percent",0.301,"Percent",0.049
"1728","Matagorda",2001,"Percent",0.264,"Percent",0.108
"1729","Matagorda",2002,"Percent",0.24,"Percent",0.126
"1730","Matagorda",2003,"Percent",0.261,"Percent",0.144
"1731","Matagorda",2004,"Percent",0.262,"Percent",0.097
"1732","Matagorda",2005,"Percent",0.289,"Percent",0.082
"1733","Matagorda",2006,"Percent",0.335,"Percent",0.072
"1734","Matagorda",2007,"Percent",0.303,"Percent",0.06
"1735","Matagorda",2008,"Percent",0.27,"Percent",0.07
"1736","Matagorda",2009,"Percent",0.29,"Percent",0.103
"1737","Matagorda",2010,"Percent",0.284,"Percent",0.113
"1738","Matagorda",2011,"Percent",0.295,"Percent",0.116
"1739","Maverick",2001,"Percent",0.47,"Percent",0.233
"1740","Maverick",2002,"Percent",0.432,"Percent",0.256
"1741","Maverick",2003,"Percent",0.421,"Percent",0.227
"1742","Maverick",2004,"Percent",0.391,"Percent",0.152
"1743","Maverick",2005,"Percent",0.392,"Percent",0.133
"1744","Maverick",2006,"Percent",0.469,"Percent",0.13
"1745","Maverick",2007,"Percent",0.405,"Percent",0.113
"1746","Maverick",2008,"Percent",0.36,"Percent",0.11
"1747","Maverick",2009,"Percent",0.408,"Percent",0.144
"1748","Maverick",2010,"Percent",0.532,"Percent",0.152
"1749","Maverick",2011,"Percent",0.428,"Percent",0.142
"1750","McCulloch",2001,"Percent",0.338,"Percent",0.058
"1751","McCulloch",2002,"Percent",0.313,"Percent",0.043
"1752","McCulloch",2003,"Percent",0.319,"Percent",0.04
"1753","McCulloch",2004,"Percent",0.307,"Percent",0.064
"1754","McCulloch",2005,"Percent",0.353,"Percent",0.051
"1755","McCulloch",2006,"Percent",0.354,"Percent",0.046
"1756","McCulloch",2007,"Percent",0.344,"Percent",0.039
"1757","McCulloch",2008,"Percent",0.372,"Percent",0.041
"1758","McCulloch",2009,"Percent",0.338,"Percent",0.081
"1759","McCulloch",2010,"Percent",0.378,"Percent",0.071
"1760","McCulloch",2011,"Percent",0.374,"Percent",0.059
"1761","McLennan",2001,"Percent",0.231,"Percent",0.031
"1762","McLennan",2002,"Percent",0.229,"Percent",0.032
"1763","McLennan",2003,"Percent",0.247,"Percent",0.043
"1764","McLennan",2004,"Percent",0.248,"Percent",0.053
"1765","McLennan",2005,"Percent",0.241,"Percent",0.048
"1766","McLennan",2006,"Percent",0.238,"Percent",0.048
"1767","McLennan",2007,"Percent",0.253,"Percent",0.042
"1768","McLennan",2008,"Percent",0.251,"Percent",0.046
"1769","McLennan",2009,"Percent",0.271,"Percent",0.067
"1770","McLennan",2010,"Percent",0.294,"Percent",0.074
"1771","McLennan",2011,"Percent",0.339,"Percent",0.074
"1772","McMullen",2001,"Percent",0.159,"Percent",0.039
"1773","McMullen",2002,"Percent",0.096,"Percent",0.047
"1774","McMullen",2003,"Percent",0.184,"Percent",0.051
"1775","McMullen",2004,"Percent",0.184,"Percent",0.044
"1776","McMullen",2005,"Percent",0.22,"Percent",0.052
"1777","McMullen",2006,"Percent",0.227,"Percent",0.06
"1778","McMullen",2007,"Percent",0.214,"Percent",0.054
"1779","McMullen",2008,"Percent",0.182,"Percent",0.056
"1780","McMullen",2009,"Percent",0.172,"Percent",0.072
"1781","McMullen",2010,"Percent",0.192,"Percent",0.067
"1782","McMullen",2011,"Percent",0.182,"Percent",0.038
"1783","Medina",2001,"Percent",0.208,"Percent",0.043
"1784","Medina",2002,"Percent",0.204,"Percent",0.05
"1785","Medina",2003,"Percent",0.229,"Percent",0.053
"1786","Medina",2004,"Percent",0.222,"Percent",0.055
"1787","Medina",2005,"Percent",0.248,"Percent",0.047
"1788","Medina",2006,"Percent",0.227,"Percent",0.046
"1789","Medina",2007,"Percent",0.203,"Percent",0.042
"1790","Medina",2008,"Percent",0.245,"Percent",0.051
"1791","Medina",2009,"Percent",0.243,"Percent",0.067
"1792","Medina",2010,"Percent",0.271,"Percent",0.074
"1793","Medina",2011,"Percent",0.258,"Percent",0.074
"1794","Menard",2001,"Percent",0.373,"Percent",0.04
"1795","Menard",2002,"Percent",0.329,"Percent",0.039
"1796","Menard",2003,"Percent",0.347,"Percent",0.049
"1797","Menard",2004,"Percent",0.347,"Percent",0.056
"1798","Menard",2005,"Percent",0.407,"Percent",0.046
"1799","Menard",2006,"Percent",0.409,"Percent",0.043
"1800","Menard",2007,"Percent",0.376,"Percent",0.036
"1801","Menard",2008,"Percent",0.38,"Percent",0.044
"1802","Menard",2009,"Percent",0.381,"Percent",0.068
"1803","Menard",2010,"Percent",0.409,"Percent",0.07
"1804","Menard",2011,"Percent",0.394,"Percent",0.07
"1805","Midland",2001,"Percent",0.202,"Percent",0.034
"1806","Midland",2002,"Percent",0.207,"Percent",0.045
"1807","Midland",2003,"Percent",0.222,"Percent",0.045
"1808","Midland",2004,"Percent",0.212,"Percent",0.045
"1809","Midland",2005,"Percent",0.219,"Percent",0.037
"1810","Midland",2006,"Percent",0.204,"Percent",0.034
"1811","Midland",2007,"Percent",0.192,"Percent",0.029
"1812","Midland",2008,"Percent",0.151,"Percent",0.029
"1813","Midland",2009,"Percent",0.177,"Percent",0.056
"1814","Midland",2010,"Percent",0.223,"Percent",0.053
"1815","Midland",2011,"Percent",0.188,"Percent",0.044
"1816","Milam",2001,"Percent",0.228,"Percent",0.044
"1817","Milam",2002,"Percent",0.235,"Percent",0.065
"1818","Milam",2003,"Percent",0.251,"Percent",0.07
"1819","Milam",2004,"Percent",0.245,"Percent",0.059
"1820","Milam",2005,"Percent",0.268,"Percent",0.049
"1821","Milam",2006,"Percent",0.271,"Percent",0.048
"1822","Milam",2007,"Percent",0.269,"Percent",0.042
"1823","Milam",2008,"Percent",0.254,"Percent",0.055
"1824","Milam",2009,"Percent",0.28,"Percent",0.111
"1825","Milam",2010,"Percent",0.298,"Percent",0.104
"1826","Milam",2011,"Percent",0.318,"Percent",0.096
"1827","Mills",2001,"Percent",0.268,"Percent",0.014
"1828","Mills",2002,"Percent",0.243,"Percent",0.023
"1829","Mills",2003,"Percent",0.242,"Percent",0.02
"1830","Mills",2004,"Percent",0.243,"Percent",0.04
"1831","Mills",2005,"Percent",0.306,"Percent",0.037
"1832","Mills",2006,"Percent",0.277,"Percent",0.042
"1833","Mills",2007,"Percent",0.282,"Percent",0.039
"1834","Mills",2008,"Percent",0.293,"Percent",0.04
"1835","Mills",2009,"Percent",0.306,"Percent",0.054
"1836","Mills",2010,"Percent",0.278,"Percent",0.06
"1837","Mills",2011,"Percent",0.29,"Percent",0.061
"1838","Mitchell",2001,"Percent",0.243,"Percent",0.038
"1839","Mitchell",2002,"Percent",0.251,"Percent",0.053
"1840","Mitchell",2003,"Percent",0.263,"Percent",0.049
"1841","Mitchell",2004,"Percent",0.257,"Percent",0.072
"1842","Mitchell",2005,"Percent",0.3,"Percent",0.062
"1843","Mitchell",2006,"Percent",0.314,"Percent",0.062
"1844","Mitchell",2007,"Percent",0.274,"Percent",0.053
"1845","Mitchell",2008,"Percent",0.273,"Percent",0.054
"1846","Mitchell",2009,"Percent",0.25,"Percent",0.086
"1847","Mitchell",2010,"Percent",0.283,"Percent",0.086
"1848","Mitchell",2011,"Percent",0.279,"Percent",0.078
"1849","Montague",2001,"Percent",0.201,"Percent",0.045
"1850","Montague",2002,"Percent",0.2,"Percent",0.063
"1851","Montague",2003,"Percent",0.213,"Percent",0.063
"1852","Montague",2004,"Percent",0.197,"Percent",0.052
"1853","Montague",2005,"Percent",0.214,"Percent",0.043
"1854","Montague",2006,"Percent",0.201,"Percent",0.042
"1855","Montague",2007,"Percent",0.213,"Percent",0.036
"1856","Montague",2008,"Percent",0.202,"Percent",0.037
"1857","Montague",2009,"Percent",0.215,"Percent",0.072
"1858","Montague",2010,"Percent",0.248,"Percent",0.072
"1859","Montague",2011,"Percent",0.25,"Percent",0.059
"1860","Montgomery",2001,"Percent",0.133,"Percent",0.033
"1861","Montgomery",2002,"Percent",0.129,"Percent",0.046
"1862","Montgomery",2003,"Percent",0.142,"Percent",0.054
"1863","Montgomery",2004,"Percent",0.143,"Percent",0.051
"1864","Montgomery",2005,"Percent",0.154,"Percent",0.043
"1865","Montgomery",2006,"Percent",0.151,"Percent",0.044
"1866","Montgomery",2007,"Percent",0.139,"Percent",0.039
"1867","Montgomery",2008,"Percent",0.132,"Percent",0.043
"1868","Montgomery",2009,"Percent",0.152,"Percent",0.07
"1869","Montgomery",2010,"Percent",0.16,"Percent",0.076
"1870","Montgomery",2011,"Percent",0.2,"Percent",0.072
"1871","Moore",2001,"Percent",0.177,"Percent",0.028
"1872","Moore",2002,"Percent",0.162,"Percent",0.036
"1873","Moore",2003,"Percent",0.188,"Percent",0.046
"1874","Moore",2004,"Percent",0.187,"Percent",0.046
"1875","Moore",2005,"Percent",0.199,"Percent",0.041
"1876","Moore",2006,"Percent",0.203,"Percent",0.035
"1877","Moore",2007,"Percent",0.181,"Percent",0.031
"1878","Moore",2008,"Percent",0.199,"Percent",0.031
"1879","Moore",2009,"Percent",0.187,"Percent",0.047
"1880","Moore",2010,"Percent",0.232,"Percent",0.049
"1881","Moore",2011,"Percent",0.241,"Percent",0.047
"1882","Morris",2001,"Percent",0.254,"Percent",0.068
"1883","Morris",2002,"Percent",0.243,"Percent",0.098
"1884","Morris",2003,"Percent",0.265,"Percent",0.088
"1885","Morris",2004,"Percent",0.248,"Percent",0.077
"1886","Morris",2005,"Percent",0.297,"Percent",0.06
"1887","Morris",2006,"Percent",0.292,"Percent",0.055
"1888","Morris",2007,"Percent",0.26,"Percent",0.052
"1889","Morris",2008,"Percent",0.269,"Percent",0.062
"1890","Morris",2009,"Percent",0.302,"Percent",0.149
"1891","Morris",2010,"Percent",0.317,"Percent",0.13
"1892","Morris",2011,"Percent",0.307,"Percent",0.115
"1893","Motley",2001,"Percent",0.263,"Percent",0.017
